"idquina";"quiconc";"quidata";"quilocal";"quipremioest";"quipr05";"quipr04";"quipr03";"quipr02";"quigan05";"quigan04";"quigan03";"quigan02";"quid01";"quid02";"quid03";"quid04";"quid05";"quicidadesgan"
4462;4462;"2017-08-22 00:00:00";"";"0";"591.359,29";"4.063,59";"117,02";"2,75";"1";"79";"4125";"96326";16;32;44;59;65;""
4463;4463;"2017-08-23 00:00:00";"";"622.708,99";"0";"4.333,87";"88,57";"2,08";"0";"78";"5739";"134225";4;11;23;33;50;""
4464;4464;"2017-08-24 00:00:00";"";"0";"1.291.653,49";"3.185,45";"85,13";"2,07";"1";"114";"6414";"144510";5;11;35;43;54;""
4465;4465;"2017-08-26 00:00:00";"";"623.301,94";"0";"5.833,86";"116,08";"2,55";"0";"58";"4383";"109624";8;23;30;37;67;""
4466;4466;"2017-08-26 00:00:00";"";"0";"1.250.733,31";"5.676,76";"109,51";"2,44";"1";"60";"4677";"115147";17;29;39;54;56;""
4467;4467;"2017-08-28 00:00:00";"";"583.199,35";"0";"4.278,30";"89,42";"2,12";"0";"74";"5324";"123441";3;8;33;56;65;""
4468;4468;"2017-08-29 00:00:00";"";"0";"624.656,06";"4.109,14";"102,36";"2,39";"2";"88";"5312";"125044";13;17;49;50;63;""
4469;4469;"2017-08-30 00:00:00";"";"0";"639.542,50";"10.211,18";"191,23";"3,4";"1";"34";"2730";"84311";12;60;63;71;78;""
4470;4470;"2017-08-31 00:00:00";"";"580.382,61";"0";"13.698,47";"172,47";"3,46";"0";"23";"2747";"75280";14;40;62;68;73;""
4471;4471;"2017-09-01 00:00:00";"";"1.346.108,04";"0";"7.557,81";"118,43";"2,55";"0";"55";"5278";"134425";13;34;46;70;77;""
4472;4472;"2017-09-02 00:00:00";"";"2.118.410,53";"0";"6.450,00";"113,61";"2,55";"0";"65";"5549";"135840";25;27;31;57;79;""
4473;4473;"2017-09-04 00:00:00";"";"0";"2.978.384,69";"5.624,62";"104,12";"2,36";"1";"83";"6742";"163300";13;27;35;73;80;""
4474;4474;"2017-09-05 00:00:00";"";"0";"592.952,69";"2.660,24";"70,9";"1,97";"1";"121";"6827";"134551";7;15;21;22;55;""
4475;4475;"2017-09-06 00:00:00";"";"638.015,05";"0";"7.529,37";"131,22";"2,81";"0";"46";"3969";"101775";8;45;49;62;75;""
4476;4476;"2017-09-08 00:00:00";"";"1.371.992,66";"0";"4.743,39";"88,55";"2,07";"0";"84";"6766";"158958";12;13;16;44;79;""
4477;4477;"2017-09-09 00:00:00";"";"2.153.495,38";"0";"9.427,65";"141,54";"2,83";"0";"45";"4507";"123972";1;34;54;58;67;""
4478;4478;"2017-09-11 00:00:00";"";"2.972.725,72";"0";"5.358,13";"94,51";"2,24";"0";"83";"7076";"164083";8;13;23;67;80;""
4479;4479;"2017-09-12 00:00:00";"";"3.892.414,96";"0";"5.738,62";"96,35";"2,21";"0";"87";"7792";"186617";5;13;29;66;73;""
4480;4480;"2017-09-13 00:00:00";"";"4.919.560,72";"0";"9.140,88";"120,87";"2,56";"0";"61";"6937";"179865";4;25;26;42;61;""
4481;4481;"2017-09-14 00:00:00";"";"0";"2.981.730,33";"8.212,88";"142,66";"2,77";"2";"69";"5973";"168609";11;21;30;32;67;""
4482;4482;"2017-09-15 00:00:00";"";"655.647,48";"0";"4.340,52";"106,93";"2,35";"0";"82";"5005";"125191";12;24;55;57;76;""
4483;4483;"2017-09-16 00:00:00";"";"1.382.124,69";"0";"7.584,11";"134,08";"2,69";"0";"52";"4423";"120882";21;31;33;72;77;""
4484;4484;"2017-09-18 00:00:00";"";"2.177.730,04";"0";"3.788,60";"73,76";"2,04";"0";"114";"8805";"174598";10;18;22;45;55;""
4485;4485;"2017-09-19 00:00:00";"";"3.003.851,44";"0";"5.979,54";"124,37";"2,62";"0";"75";"5422";"141119";9;16;42;51;73;""
4486;4486;"2017-09-20 00:00:00";"";"3.905.639,96";"0";"9.236,65";"133,91";"2,73";"0";"53";"5497";"148115";2;3;41;60;80;""
4487;4487;"2017-09-21 00:00:00";"";"4.830.965,37";"0";"4.973,46";"91,1";"2,18";"0";"101";"8291";"190182";9;23;29;34;43;""
4488;4488;"2017-09-22 00:00:00";"";"0";"5.852.826,71";"8.157,72";"137,13";"2,79";"1";"68";"6083";"164054";9;25;66;76;80;""
4489;4489;"2017-09-23 00:00:00";"";"624.137,20";"0";"6.776,35";"95,39";"2,09";"0";"50";"5341";"133967";13;23;26;42;79;""
4490;4490;"2017-09-25 00:00:00";"";"1.334.482,97";"0";"11.341,66";"136,95";"2,89";"0";"34";"4234";"110179";8;37;59;63;73;""
4491;4491;"2017-09-26 00:00:00";"";"2.090.976,94";"0";"1.919,01";"63,57";"1,82";"0";"214";"9714";"186093";2;12;13;18;28;""
4492;4492;"2017-09-27 00:00:00";"";"2.922.617,26";"0";"3.583,03";"74,74";"1,95";"0";"126";"9083";"190849";3;4;11;25;51;""
4493;4493;"2017-09-28 00:00:00";"";"3.753.120,60";"0";"4.796,22";"100,18";"2,37";"0";"94";"6767";"156698";3;25;37;42;77;""
4494;4494;"2017-09-29 00:00:00";"";"4.711.447,59";"0";"5.150,84";"93,8";"2,2";"0";"101";"8340";"195090";10;13;25;69;70;""
4495;4495;"2017-09-30 00:00:00";"";"5.661.134,00";"0";"5.484,51";"93,94";"2,12";"0";"94";"8252";"200630";5;17;25;64;66;""
4496;4496;"2017-10-02 00:00:00";"";"0";"6.707.567,74";"6.762,67";"150,2";"3,14";"1";"84";"5687";"149184";30;37;42;63;78;""
4497;4497;"2017-10-03 00:00:00";"";"621.838,21";"0";"9.928,51";"146,45";"2,94";"0";"34";"3466";"94792";2;21;30;48;51;""
4498;4498;"2017-10-04 00:00:00";"";"1.379.623,22";"0";"4.471,40";"86,19";"2,11";"0";"92";"7177";"160701";8;13;32;52;54;""
4499;4499;"2017-10-05 00:00:00";"";"2.163.459,34";"0";"9.455,80";"114,79";"2,38";"0";"45";"5574";"147391";11;24;33;34;79;""
4500;4500;"2017-10-06 00:00:00";"";"0";"3.072.155,97";"4.043,38";"104,65";"2,44";"1";"122";"7088";"166719";7;23;36;66;69;""
4501;4501;"2017-10-07 00:00:00";"";"648.300,17";"0";"12.569,09";"187,93";"3,54";"0";"28";"2816";"82029";20;41;48;51;65;""
4502;4502;"2017-10-09 00:00:00";"";"1.375.625,37";"0";"8.583,34";"145,98";"2,95";"0";"46";"4067";"110340";7;62;67;73;80;""
4503;4503;"2017-10-10 00:00:00";"";"2.152.225,85";"0";"7.268,68";"150,44";"3";"0";"58";"4214";"115895";21;30;47;55;67;""
4504;4504;"2017-10-11 00:00:00";"";"3.035.779,75";"0";"6.661,72";"113,17";"2,52";"0";"72";"6373";"157376";3;23;26;51;60;""
4505;4505;"2017-10-13 00:00:00";"";"4.009.878,14";"0";"9.792,52";"166,11";"3,04";"0";"54";"4787";"143663";25;31;51;72;74;""
4506;4506;"2017-10-14 00:00:00";"";"4.921.963,09";"0";"5.626,50";"117,82";"2,52";"0";"88";"6319";"162255";18;27;56;77;78;""
4507;4507;"2017-10-16 00:00:00";"";"5.886.436,53";"0";"10.266,11";"167,51";"3,13";"0";"51";"4700";"138279";26;34;60;69;74;""
4508;4508;"2017-10-17 00:00:00";"";"6.954.199,31";"0";"6.101,51";"122,85";"2,64";"0";"95";"7095";"181294";14;45;72;73;80;""
4509;4509;"2017-10-18 00:00:00";"";"0";"4.082.809,78";"4.355,15";"80,45";"2,07";"2";"151";"12292";"261864";7;8;9;53;56;""
4510;4510;"2017-10-19 00:00:00";"";"0";"564.071,00";"7.290,71";"146,87";"2,84";"1";"42";"3135";"88913";6;20;37;50;51;""
4511;4511;"2017-10-20 00:00:00";"";"614.853,96";"0";"7.585,86";"144,81";"2,9";"0";"44";"3466";"94912";7;53;62;71;75;""
4512;4512;"2017-10-21 00:00:00";"";"1.295.067,15";"0";"4.795,56";"103,94";"2,39";"0";"77";"5342";"127744";13;48;54;57;78;""
4513;4513;"2017-10-23 00:00:00";"";"2.022.316,68";"0";"4.386,58";"89,34";"2,12";"0";"90";"6645";"153849";3;17;26;47;56;""
4514;4514;"2017-10-24 00:00:00";"";"0";"2.792.680,38";"5.361,51";"104,37";"2,53";"1";"78";"6025";"136428";2;26;52;54;58;""
4515;4515;"2017-10-25 00:00:00";"";"594.671,16";"0";"12.416,21";"121,66";"2,49";"0";"26";"3990";"106922";2;11;39;54;59;""
4516;4516;"2017-10-26 00:00:00";"";"1.263.192,68";"0";"7.889,38";"135,51";"2,74";"0";"46";"4027";"109480";11;24;41;50;57;""
4517;4517;"2017-10-27 00:00:00";"";"2.026.617,38";"0";"5.525,74";"99,64";"2,36";"0";"75";"6254";"144750";2;5;62;79;80;""
4518;4518;"2017-10-28 00:00:00";"";"2.789.616,24";"0";"5.673,97";"119,22";"2,64";"0";"73";"5224";"129501";26;36;43;66;77;""
4519;4519;"2017-10-30 00:00:00";"";"3.634.024,51";"0";"2.132,06";"63,73";"1,99";"0";"215";"10815";"190382";10;17;27;30;44;""
4520;4520;"2017-10-31 00:00:00";"";"4.578.657,81";"0";"7.541,19";"115,62";"2,5";"0";"68";"6669";"169468";13;22;49;68;74;""
4521;4521;"2017-11-01 00:00:00";"";"0";"5.670.480,48";"7.141,01";"130,45";"2,51";"1";"83";"6832";"194604";11;12;32;43;78;""
4522;4522;"2017-11-03 00:00:00";"";"701.145,07";"0";"8.458,26";"163,62";"2,95";"0";"45";"3498";"106678";1;27;38;59;74;""
4523;4523;"2017-11-04 00:00:00";"";"1.436.552,00";"0";"6.048,80";"104,89";"2,41";"0";"66";"5723";"136746";2;23;37;49;58;""
4524;4524;"2017-11-06 00:00:00";"";"2.241.136,94";"0";"8.399,51";"150,47";"2,97";"0";"52";"4365";"121227";29;34;40;54;79;""
4525;4525;"2017-11-07 00:00:00";"";"3.096.939,28";"0";"4.148,02";"104,7";"2,7";"0";"112";"6672";"142123";11;70;74;77;80;""
4526;4526;"2017-11-08 00:00:00";"";"4.086.007,59";"0";"9.762,23";"148,93";"2,76";"0";"55";"5421";"160646";11;18;51;70;75;""
4527;4527;"2017-11-09 00:00:00";"";"5.067.278,37";"0";"4.227,70";"87,35";"2,1";"0";"126";"9170";"209640";7;19;25;37;40;""
4528;4528;"2017-11-10 00:00:00";"";"6.136.633,27";"0";"3.721,20";"78,78";"2,03";"0";"156";"11080";"235931";8;13;16;26;79;""
4529;4529;"2017-11-11 00:00:00";"";"0";"7.192.909,73";"9.886,34";"155,64";"3,08";"1";"58";"5540";"153622";15;34;41;62;73;""
4530;4530;"2017-11-13 00:00:00";"";"608.189,45";"0";"8.254,00";"148,51";"2,88";"0";"40";"3343";"94787";1;20;29;49;67;""
4531;4531;"2017-11-14 00:00:00";"";"1.349.678,62";"0";"3.870,41";"92,11";"2,26";"0";"104";"6571";"146999";13;29;54;72;77;""
4532;4532;"2017-11-16 00:00:00";"";"2.110.483,65";"0";"5.434,32";"87,98";"2,17";"0";"76";"7059";"156692";1;10;11;58;68;""
4533;4533;"2017-11-17 00:00:00";"";"2.969.456,23";"0";"8.967,30";"159,11";"3,19";"0";"52";"4407";"120785";31;37;59;64;69;""
4534;4534;"2017-11-18 00:00:00";"";"3.820.824,53";"0";"3.060,74";"73,98";"1,97";"0";"151";"9394";"193292";10;13;15;51;56;""
4535;4535;"2017-11-20 00:00:00";"";"4.475.581,95";"0";"1.708,84";"120,81";"2,65";"0";"208";"4424";"110790";29;35;44;53;62;""
4536;4536;"2017-11-21 00:00:00";"";"5.422.329,92";"0";"2.494,90";"59,98";"1,82";"0";"206";"12885";"233419";5;13;17;29;67;""
4537;4537;"2017-11-22 00:00:00";"";"6.439.960,17";"0";"7.365,71";"129,33";"2,88";"0";"75";"6423";"158486";45;46;53;65;67;""
4538;4538;"2017-11-23 00:00:00";"";"7.487.816,70";"0";"4.780,14";"97,68";"2,51";"0";"119";"8757";"187303";33;44;52;58;66;""
4539;4539;"2017-11-24 00:00:00";"";"8.638.409,27";"0";"4.879,75";"96,61";"2,19";"0";"128";"9722";"235680";7;12;25;35;74;""
4540;4540;"2017-11-25 00:00:00";"";"0";"9.758.215,30";"5.577,02";"137,4";"2,74";"1";"109";"6653";"182872";4;29;48;61;77;""
4541;4541;"2017-11-27 00:00:00";"";"590.627,10";"0";"4.515,87";"100,4";"2,31";"0";"71";"4802";"114391";4;16;26;30;55;""
4542;4542;"2017-11-28 00:00:00";"";"1.253.992,93";"0";"5.219,03";"96,27";"2,24";"0";"69";"5625";"132410";5;16;39;45;47;""
4543;4543;"2017-11-29 00:00:00";"";"2.021.091,92";"0";"8.498,47";"193,27";"3,8";"0";"49";"3240";"90591";50;61;69;76;78;""
4544;4544;"2017-11-30 00:00:00";"";"2.792.463,08";"0";"5.368,52";"117,1";"2,5";"0";"78";"5377";"138160";1;28;34;38;43;""
4545;4545;"2017-12-01 00:00:00";"";"3.703.781,93";"0";"5.960,43";"134,57";"2,81";"0";"83";"5528";"145568";31;37;38;55;58;""
4546;4546;"2017-12-02 00:00:00";"";"4.666.622,93";"0";"8.568,61";"175,56";"3,32";"0";"61";"4477";"130141";8;39;60;62;71;""
4547;4547;"2017-12-04 00:00:00";"";"0";"5.666.902,57";"2.799,02";"123,21";"2,62";"1";"194";"6627";"171119";2;6;41;66;80;""
4548;4548;"2017-12-05 00:00:00";"";"632.884,68";"0";"10.411,09";"181,85";"3,42";"0";"33";"2841";"82987";37;45;60;61;78;""
4549;4549;"2017-12-06 00:00:00";"";"0";"1.401.175,93";"7.317,06";"120,68";"2,67";"1";"57";"5197";"128814";8;34;54;63;69;""
4550;4550;"2017-12-07 00:00:00";"";"0";"322.792,54";"6.490,01";"111,37";"2,55";"2";"54";"4732";"113371";13;37;42;68;78;""
4551;4551;"2017-12-08 00:00:00";"";"579.512,94";"0";"7.316,11";"124,72";"2,69";"0";"43";"3793";"96548";8;31;38;42;48;""
4552;4552;"2017-12-09 00:00:00";"";"1.308.168,85";"0";"8.599,04";"133,69";"2,78";"0";"46";"4449";"117639";16;42;43;52;58;""
4553;4553;"2017-12-11 00:00:00";"";"2.070.354,75";"0";"1.897,97";"52,5";"1,67";"0";"218";"11850";"204071";5;9;19;24;49;""
4554;4554;"2017-12-12 00:00:00";"";"2.885.997,62";"0";"7.258,65";"110,69";"2,35";"0";"61";"6015";"155372";12;14;25;58;68;""
4555;4555;"2017-12-13 00:00:00";"";"0";"3.789.142,66";"3.501,99";"82,75";"2,02";"1";"140";"8909";"200122";1;19;22;27;35;""
4556;4556;"2017-12-14 00:00:00";"";"619.592,92";"0";"6.006,26";"112,87";"2,41";"0";"56";"4481";"115144";1;4;35;36;68;""
4557;4557;"2017-12-15 00:00:00";"";"1.368.088,48";"0";"5.209,31";"114,44";"2,52";"0";"78";"5339";"133328";7;11;49;50;78;""
4558;4558;"2017-12-16 00:00:00";"";"2.140.448,64";"0";"2.740,40";"109,4";"2,39";"0";"153";"5763";"144532";13;22;46;70;77;""
4559;4559;"2017-12-18 00:00:00";"";"0";"2.960.647,73";"5.002,82";"95,55";"2,27";"1";"89";"7007";"161538";2;7;20;53;79;""
4560;4560;"2017-12-19 00:00:00";"";"592.829,87";"0";"4.022,78";"96,92";"2,28";"0";"80";"4993";"116420";17;20;27;33;71;""
4561;4561;"2017-12-20 00:00:00";"";"1.325.876,80";"0";"5.684,85";"121,6";"2,55";"0";"70";"4921";"128787";19;23;68;74;80;""
4562;4562;"2017-12-21 00:00:00";"";"0";"2.087.097,14";"3.689,59";"73,6";"1,92";"1";"112";"8442";"177642";10;15;19;36;54;""
4563;4563;"2017-12-22 00:00:00";"";"0";"644.388,34";"9.454,34";"154,21";"3,25";"1";"37";"3411";"88952";40;46;58;64;80;""
4564;4564;"2017-12-23 00:00:00";"";"632.593,62";"0";"12.264,57";"145,91";"3,2";"0";"28";"3539";"88637";41;58;70;71;80;""
4565;4565;"2017-12-26 00:00:00";"";"1.316.970,02";"0";"6.191,98";"114,71";"2,85";"0";"60";"4870";"107713";23;42;64;72;79;""
4566;4566;"2017-12-27 00:00:00";"";"0";"2.098.933,13";"4.769,60";"88,3";"2,12";"1";"89";"7229";"165328";2;13;16;42;67;""
4567;4567;"2017-12-28 00:00:00";"";"616.405,79";"0";"6.971,26";"157,34";"3,24";"0";"48";"3198";"85278";31;38;46;65;79;""
4568;4568;"2017-12-29 00:00:00";"";"1.316.725,16";"0";"11.520,41";"140,05";"2,79";"0";"33";"4082";"112361";5;20;59;74;78;""
4569;4569;"2017-12-30 00:00:00";"";"1.975.901,48";"0";"10.223,96";"162,81";"3,49";"0";"35";"3305";"84687";30;59;64;66;69;""
4570;4570;"2018-01-02 00:00:00";"";"2.739.864,17";"0";"11.208,72";"135,07";"2,87";"0";"37";"4617";"119503";26;36;38;59;65;""
4571;4571;"2018-01-03 00:00:00";"";"3.645.234,75";"0";"3.995,83";"82,81";"1,99";"0";"123";"8924";"204007";13;17;36;45;80;""
4572;4572;"2018-01-04 00:00:00";"";"4.655.211,51";"0";"5.323,04";"95,67";"2,25";"0";"103";"8617";"200821";10;22;32;45;54;""
4573;4573;"2018-01-05 00:00:00";"";"5.807.253,47";"0";"5.126,18";"101,57";"2,37";"0";"122";"9259";"218019";10;35;42;55;77;""
4574;4574;"2018-01-06 00:00:00";"";"6.966.396,78";"0";"7.673,78";"146,4";"2,86";"0";"82";"6463";"181686";37;40;45;47;69;""
4575;4575;"2018-01-08 00:00:00";"";"8.258.872,63";"0";"4.941,05";"96,01";"2,43";"0";"142";"10989";"238459";10;31;33;49;52;""
4576;4576;"2018-01-09 00:00:00";"";"9.719.623,62";"0";"7.143,96";"141,89";"2,91";"0";"111";"8404";"224775";16;44;51;64;72;""
4577;4577;"2018-01-10 00:00:00";"";"11.328.092,40";"0";"8.819,89";"155,84";"3,15";"0";"99";"8425";"228747";31;55;67;72;75;""
4578;4578;"2018-01-11 00:00:00";"";"0";"13.073.426,24";"5.205,86";"110,63";"2,63";"1";"182";"12878";"297502";29;37;52;54;59;""
4579;4579;"2018-01-12 00:00:00";"";"0";"693.843,15";"3.923,52";"100,94";"2,51";"1";"96";"5611";"123862";23;39;46;53;77;""
4580;4580;"2018-01-13 00:00:00";"";"685.004,88";"0";"4.480,24";"91,2";"2,44";"0";"83";"6131";"125873";18;36;43;54;65;""
4581;4581;"2018-01-15 00:00:00";"";"1.448.771,61";"0";"3.165,01";"76,82";"2,01";"0";"131";"8116";"170090";6;13;33;57;59;""
4582;4582;"2018-01-16 00:00:00";"";"0";"2.306.393,73";"9.501,36";"122,52";"2,58";"1";"49";"5714";"148679";11;21;33;59;62;""
4583;4583;"2018-01-17 00:00:00";"";"650.662,40";"0";"6.925,82";"126,76";"2,81";"0";"51";"4190";"103685";13;51;63;66;68;""
4584;4584;"2018-01-18 00:00:00";"";"1.394.655,11";"0";"7.620,41";"140,91";"2,96";"0";"53";"4310";"112484";27;41;62;77;80;""
4585;4585;"2018-01-19 00:00:00";"";"2.249.426,25";"0";"7.484,17";"128,4";"2,95";"0";"62";"5434";"129842";26;49;68;72;78;""
4586;4586;"2018-01-20 00:00:00";"";"3.061.691,29";"0";"3.365,98";"74,81";"2,05";"0";"131";"8863";"177503";7;13;29;30;56;""
4587;4587;"2018-01-22 00:00:00";"";"3.970.940,24";"0";"6.328,11";"106,21";"2,47";"0";"78";"6988";"164949";4;12;18;61;69;""
4588;4588;"2018-01-23 00:00:00";"";"4.960.998,49";"0";"8.397,81";"120,16";"2,62";"0";"64";"6726";"169427";33;42;57;67;75;""
4589;4589;"2018-01-24 00:00:00";"";"0";"5.994.766,87";"3.485,65";"80,3";"2,08";"1";"161";"10509";"222646";4;10;33;38;58;""
4590;4590;"2018-01-25 00:00:00";"";"557.845,54";"0";"4.519,86";"105,04";"2,45";"0";"67";"4335";"102169";10;18;30;31;32;""
4591;4591;"2018-01-26 00:00:00";"";"1.287.016,33";"0";"9.205,48";"155,09";"2,94";"0";"43";"3838";"111068";15;18;41;66;75;""
4592;4592;"2018-01-27 00:00:00";"";"2.040.863,23";"0";"7.578,36";"116,37";"2,68";"0";"54";"5288";"126198";6;57;74;79;80;""
4593;4593;"2018-01-29 00:00:00";"";"0";"2.881.407,31";"4.110,77";"112,72";"2,51";"1";"111";"6087";"150187";9;16;39;42;78;""
4594;4594;"2018-01-30 00:00:00";"";"591.745,13";"0";"7.834,95";"129,54";"2,74";"0";"41";"3729";"96655";11;16;32;46;71;""
4595;4595;"2018-01-31 00:00:00";"";"1.337.898,38";"0";"6.750,91";"134,22";"2,77";"0";"60";"4538";"120772";19;61;65;77;80;""
4596;4596;"2018-02-01 00:00:00";"";"2.152.955,79";"0";"2.665,42";"75,64";"2,1";"0";"166";"8796";"173812";13;26;29;52;57;""
4597;4597;"2018-02-02 00:00:00";"";"0";"1.018.893,20";"1.523,58";"53,64";"1,67";"3";"322";"13753";"242003";4;5;8;14;18;""
4598;4598;"2018-02-03 00:00:00";"";"654.782,12";"0";"5.227,25";"110,39";"2,41";"0";"68";"4842";"121923";5;22;40;45;64;""
4599;4599;"2018-02-05 00:00:00";"";"1.397.789,66";"0";"6.836,39";"113,39";"2,48";"0";"59";"5349";"134195";23;27;31;36;59;""
4600;4600;"2018-02-06 00:00:00";"";"2.191.779,31";"0";"1.986,28";"56,25";"1,69";"0";"217";"11522";"209997";2;10;17;19;51;""
4601;4601;"2018-02-07 00:00:00";"";"3.116.325,55";"0";"8.095,11";"135,25";"2,68";"0";"62";"5580";"154547";10;21;28;63;64;""
4602;4602;"2018-02-08 00:00:00";"";"4.052.866,45";"0";"4.308,54";"105,03";"2,5";"0";"118";"7279";"167957";18;34;36;48;60;""
4603;4603;"2018-02-09 00:00:00";"";"0";"5.075.639,20";"6.101,32";"107,99";"2,55";"1";"91";"7731";"179453";24;29;42;50;55;""
4604;4604;"2018-02-10 00:00:00";"";"594.584,18";"0";"4.965,76";"115,4";"2,48";"0";"65";"4206";"107284";5;15;49;65;78;""
4605;4605;"2018-02-14 00:00:00";"";"1.311.064,76";"0";"9.260,63";"159,45";"3,13";"0";"42";"3668";"102513";3;50;63;68;73;""
4606;4606;"2018-02-15 00:00:00";"";"2.065.515,12";"0";"2.559,74";"57,52";"1,88";"0";"160";"10707";"179889";3;10;17;23;68;""
4607;4607;"2018-02-16 00:00:00";"";"2.928.132,69";"0";"8.514,15";"145,79";"2,95";"0";"55";"4830";"131206";28;30;52;53;66;""
4608;4608;"2018-02-17 00:00:00";"";"0";"3.778.853,40";"3.298,71";"104,65";"2,47";"1";"140";"6636";"154164";15;23;37;58;75;""
4609;4609;"2018-02-19 00:00:00";"";"602.050,49";"0";"12.104,72";"203,67";"3,65";"0";"27";"2413";"74029";31;42;53;60;70;""
4610;4610;"2018-02-20 00:00:00";"";"0";"651.495,66";"1.902,56";"77,55";"2,27";"2";"200";"7378";"138151";9;18;36;54;62;""
4611;4611;"2018-02-21 00:00:00";"";"620.950,22";"0";"6.360,14";"125,16";"2,6";"0";"53";"4050";"107050";15;20;32;33;78;""
4612;4612;"2018-02-22 00:00:00";"";"1.325.254,70";"0";"7.352,63";"107,42";"2,25";"0";"52";"5352";"140504";10;13;14;70;78;""
4613;4613;"2018-02-23 00:00:00";"";"2.130.168,93";"0";"6.425,79";"112,99";"2,58";"0";"68";"5815";"139709";13;41;49;57;59;""
4614;4614;"2018-02-24 00:00:00";"";"0";"2.961.911,53";"6.739,07";"132,19";"2,67";"1";"67";"5136";"139346";1;8;39;46;51;""
4615;4615;"2018-02-26 00:00:00";"";"0";"601.518,24";"5.183,15";"108,63";"2,67";"1";"63";"4520";"100800";14;31;35;37;75;""
4616;4616;"2018-02-27 00:00:00";"";"609.893,41";"0";"7.699,65";"133,9";"2,63";"0";"43";"3718";"103985";9;38;39;55;64;""
4617;4617;"2018-02-28 00:00:00";"";"1.330.892,95";"0";"8.327,65";"147,47";"2,99";"0";"47";"3991";"107909";32;46;55;75;79;""
4618;4618;"2018-03-01 00:00:00";"";"2.122.820,35";"0";"3.385,06";"83,42";"2,23";"0";"127";"7749";"159282";17;22;24;46;49;""
4619;4619;"2018-03-02 00:00:00";"";"3.014.540,73";"0";"3.695,24";"95,45";"2,3";"0";"131";"7626";"173352";3;4;16;47;70;""
4620;4620;"2018-03-03 00:00:00";"";"3.918.218,65";"0";"9.434,00";"147,53";"2,77";"0";"52";"5000";"146226";16;20;27;67;80;""
4621;4621;"2018-03-05 00:00:00";"";"4.826.065,68";"0";"2.678,43";"70,76";"2,02";"0";"184";"10472";"201286";6;7;8;15;55;""
